CHAN_SEQ,PU_GAP,AREAKM,SINUOUS,URBWT,AGWT,WATWT,WETWT,DARWT,DARRT
78009,chipp6238,112.8987,1.074,3.595258404,38.02523855,0,0.476710538,-9.4379,14.7382
78010,chipp6239,112.9815,1.068,3.592623571,38.01091329,0,0.477954355,-9.4494,14.816
72850,chipp624,707.4117,1.074,1.472621954,0.118191429,6.892125194,21.06275596,-174.0213,54.5564
78011,chipp6240,111.2166,1.204,3.588133426,38.00799521,0,0.480683639,-9.4508,14.5854
78012,chipp6241,38.1231,1.057,3.718218088,30.4917491,0,0.453268491,-11.3174,12.5703
78013,chipp6242,125.6688,1.805,3.536438639,37.87312364,0,0.47696803,-13.1406,17.0623
78014,chipp6243,0.0432,1,8.333333333,47.91666667,0,0,-9.3125,14.5833
78015,chipp6244,29.9619,1.205,3.628608333,42.14352227,0,0.18623652,-9.6223,12.0635
78016,chipp6245,7.4133,1.258,3.156489013,29.65885638,0,0,-7.3537,10.5327
78017,chipp6246,71.6976,1.58,3.221028319,32.90193814,0.920114481,15.53022695,-57.9932,31.0797
78018,chipp6247,24225.1812,1.06,4.614504184,26.21219898,3.981116971,15.59867218,-88.7929,54.2173
78019,chipp6248,1.6452,1.225,3.665207877,30.19693654,0.820568928,0.218818381,-18.1079,20.4645
78020,chipp6249,0.5652,1.26,4.936305732,31.52866242,0,5.891719745,-5.7309,5.2703
78021,chipp6250,24226.9056,1.004,4.614424634,26.21238389,3.981130797,15.5976585,-88.7876,54.2114
78022,chipp6251,0.9801,1.145,1.928374656,35.53719008,0,0,-3.5473,13.0822
78023,chipp6252,2.0718,1.186,1.694178975,25.19548219,1.433536056,1.390095569,-23.5004,19.5432
78024,chipp6253,10.5075,1.163,2.175588865,33.46466809,0,0,-2.2921,30.6255
78025,chipp6254,2.2347,1.406,1.691502215,44.8248087,0,0.805477245,-3.7926,13.4663
78026,chipp6255,1.2915,1.299,2.648083624,11.91637631,0,1.045296167,-304.2571,249.5578
78027,chipp6256,128.6793,1.757,3.541828406,37.36125391,0,1.028137393,-18.463,22.1996
78028,chipp6257,72.4032,1.069,3.189638027,32.58129475,0.924821002,16.33974741,-56.5176,32.2922
78029,chipp6258,4.5927,1.125,1.508916324,28.25788752,0,0,-7.3724,14.4198
78030,chipp6259,1.0773,1.07,1.837928154,30.40935673,0,0,-5.2464,22.4242
72851,chipp626,5.5035,1.368,0,0,1.520850368,20.37612428,-47.2427,39.519
78031,chipp6260,0.2736,1.187,0,0,0.657894737,99.34210526,32.0888,20.8736
78032,chipp6261,0.9081,1.01,0,32.11100099,0,0,19.1952,122.1046
78033,chipp6262,24230.4318,1.015,4.613897966,26.210731,3.982594318,15.59700063,-88.7777,54.1951
78034,chipp6263,1.5147,1.088,1.544860368,17.64705882,0.713012478,0.237670826,-34.4023,16.7266
78035,chipp6264,21.4794,1.217,3.758484874,30.06368893,0,0.39386575,-10.8108,13.4029
78036,chipp6265,3.9339,1.169,6.451612903,25.55479295,0,0,-9.5882,17.4024
78037,chipp6266,0.4131,1.268,0,0,1.307189542,69.49891068,110.488,86.542
78039,chipp6268,1.7784,1.143,1.568825911,32.94534413,0,0,-5.0355,28.0854
78040,chipp6269,1.872,1.442,5.913461538,46.97115385,0,0,-3.497,17.7043
72852,chipp627,527.3352,1.023,3.603002417,2.767746208,1.3836171,38.31989596,-126.8154,110.9602
78041,chipp6270,203.7906,1.046,3.425722286,35.35423126,0.357278501,6.878825618,-35.9637,26.9218
78042,chipp6271,1.3464,1.064,3.07486631,15.30748663,0,0.13368984,-332.5354,137.5739
78043,chipp6272,205.1442,1.001,3.423738034,35.22141986,0.355798507,6.836508173,-37.9035,28.1048
78044,chipp6273,11.9817,1.097,2.133253211,30.24862916,0,0.615939307,-13.5129,17.0374
78045,chipp6274,208.5732,1.064,3.405854635,34.74032138,0.358579146,6.818181818,-39.2298,28.5935
78046,chipp6275,1.107,1.701,0,0,20.56910569,59.67479675,79.8902,69.889
78047,chipp6276,6.2415,1.029,2.754145638,29.53136265,0,0,-15.4687,17.8523
78048,chipp6277,16.488,1.273,3.700873362,30.89519651,0,0.534934498,-11.9856,11.8183
78049,chipp6278,3.1887,1.162,2.511995484,6.406999718,0,0.423370025,-136.3968,37.995
78050,chipp6279,8.7075,1.179,2.056847545,32.34108527,0,0,-2.2599,19.6608
72853,chipp628,5.9544,1.798,0.105804111,0,0.634824667,13.6789601,-58.2098,123.8846
78051,chipp6280,3.915,1.108,0.597701149,25.79310345,0,0.597701149,-12.4162,18.9951
78052,chipp6281,9.7776,1.177,2.227540501,21.66789396,0,0.451030928,-9.7654,9.1579
78053,chipp6282,24233.8878,1.039,4.613336536,26.20809609,3.984815429,15.59754312,-88.7681,54.1749
78054,chipp6283,4.7214,1.204,3.545558521,31.30003812,0.51467785,5.203964926,-4.7425,14.8406
78055,chipp6284,2.8512,1.182,2.051767677,30.58712121,0,0,-15.0297,22.2109
78056,chipp6285,1.4472,1.133,0,0,21.26865672,78.73134328,4.5777,8.7734
78057,chipp6286,4.2705,1.232,6.680716544,22.59220232,0,0.126448894,-12.8168,15.2
78059,chipp6288,3.024,1.029,3.601190476,25.83333333,0,0,-16.9432,14.3301
78060,chipp6289,222.0615,1.155,3.260583217,32.72377247,1.141305449,11.06126006,-37.5625,30.7396
72854,chipp629,156.5226,1.351,1.833664915,0.078774567,0.569821866,36.68709822,-61.1854,22.6899
78061,chipp6290,1.9647,1.183,0,0,21.02611086,78.97388914,6.8365,9.9221
78062,chipp6291,224.0973,1.032,3.230962622,32.4264951,1.319694615,11.68046201,-37.1597,30.4003
78063,chipp6292,5.751,1.071,2.660406886,27.43348983,0,0.250391236,-13.6897,14.299
78064,chipp6293,8.7021,1.192,4.157617127,26.83834936,0,0.051711656,-8.5467,22.2137
78065,chipp6294,10.5075,1.029,3.965738758,27.61456103,0,0.042826552,-2.8142,42.6455
78066,chipp6295,8.2503,1.27,4.625286353,32.97698266,4.505290717,25.7008836,-80.2494,32.967
78067,chipp6296,2.4174,1.142,4.653760238,23.41772152,0,0,-17.4237,12.3712
78068,chipp6297,0.1458,1.41,10.49382716,0,1.851851852,87.65432099,-12.4877,0.0608
78069,chipp6298,232.5645,1.257,3.28592713,32.41578143,1.433021807,12.25014996,-38.6766,30.2921
72855,chipp630,16.9533,1.255,7.283537718,0,14.20077507,18.7874927,-98.6163,8.5984
78070,chipp6307,0.4644,1.121,5.426356589,16.47286822,0,0,90.7035,182.8922
78071,chipp6308,234.9126,1.087,3.280283816,32.09176519,1.57118009,12.94758136,-38.4839,29.5179
78074,chipp6311,2.6775,1.25,4.268907563,20.23529412,0,0,11.1862,35.3627
78075,chipp6312,12.7485,1.147,4.694669961,31.72608542,0,0.945993646,-33.1965,61.6531
78077,chipp6314,1.5291,1.16,1.883460859,22.48381401,0,0,25.0988,94.6004
78078,chipp6315,0.5661,1.319,0,0,11.60572337,87.28139905,-2.2973,21.4915
78079,chipp6316,0.1368,2.129,0,0,1.315789474,98.68421053,-15.8289,-3.4112
78080,chipp6317,0.8775,1.076,0,0,10.66666667,88.61538462,-2.999,11.2724
78082,chipp6319,0.8307,1.236,0,0,9.750812568,89.4907909,-2.9101,8.8389
78084,chipp6321,235.6074,1.274,3.270610346,31.99712742,1.621553483,13.14928988,-38.483,29.0571
78085,chipp6322,1.2051,1.672,0,0,12.17326363,87.82673637,-13.1277,-17
78086,chipp6323,14.2596,1.382,5.547841454,29.80939157,1.142388286,3.774299419,-82.0383,63.0637
78088,chipp6325,1.9359,1.321,0,0,12.0409112,87.63365876,-10.6769,3.212
78089,chipp6326,239.6394,1.257,3.215581411,31.4587668,1.895097384,14.29735678,-38.0134,28.4067
78131,chipp6327,24248.547,1.395,4.611976544,26.2059702,3.991637107,15.60527977,-88.7204,54.0881
78090,chipp6328,22.5648,1.068,3.745213784,18.83774729,8.008934269,31.60497766,-53.5243,37.385
78091,chipp6329,24488.2386,1.029,4.598301733,26.25731767,3.971325239,15.59244731,-88.2158,53.7907
78092,chipp6330,20.3526,1.46,4.152295038,20.8852923,7.40249403,25.67878305,-58.0134,46.9808
78093,chipp6331,24510.9222,1.003,4.597494092,26.25035993,3.975500359,15.60712024,-88.1829,53.7563
72858,chipp636,7.7202,1.097,3.042667288,0,6.55164374,35.45115412,-60.239,37.8198
72860,chipp638,12.9987,1.299,4.604306585,0,12.08197743,30.89385862,-84.0914,6.239
72861,chipp639,2.0736,1.628,3.993055556,0,2.300347222,22.78645833,-178.431,113.9968
72385,chipp64,20.8575,1.091,5.527508091,0.517799353,11.18015102,22.28694714,-51.9446,59.9505
72866,chipp644,6.2928,1.15,0,0,4.047482838,18.6784897,-55.9851,29.6129
72867,chipp645,1.3986,1.331,0.514800515,0,1.351351351,5.276705277,-388.1319,346.2864
72868,chipp646,17.1783,1.279,3.468329229,0,0.853984387,40.20537539,-99.2736,173.9667
72869,chipp647,16.137,1.217,3.279419967,0,0.200780814,30.2119353,-45.7094,31.4516
72386,chipp65,62.8839,1.079,3.469250476,0.055817149,6.567817836,35.16051008,-89.8909,29.1127
72871,chipp650,32.4234,1.317,2.781324599,0.144340199,0.324765447,40.56792317,-41.1255,55.1012
72872,chipp651,58.41,1.048,4.473035439,2.189522342,32.14946071,27.32049307,-28.5784,29.7926
72874,chipp655,574.3422,1.496,3.549434466,2.5568903,1.372700805,38.17314834,-130.1921,116.2404
72875,chipp656,1.6452,1.032,0.820568928,0,3.665207877,5.087527352,-358.7166,141.322
72876,chipp657,77.8995,1.033,3.285772052,5.918779966,11.82022991,5.435850038,-363.7729,117.4301
72878,chipp659,23.2722,1.217,2.273957769,0,1.268466239,26.59525099,-54.6273,26.129
72879,chipp660,8.8047,1.305,5.008688541,0,16.34467955,18.24593683,-116.4759,19.0228
72881,chipp662,4.788,1.199,2.406015038,0.808270677,0.07518797,37.23684211,-285.7994,182.0771
72882,chipp663,27.3222,1.273,3.409315502,9.625139996,0.395282957,34.38632321,-159.3297,307.2425
72883,chipp664,72.6372,1.266,4.363879665,6.559448877,0.977598255,37.80046588,-192.3607,219.8035
72884,chipp665,16.7922,1.274,3.097866867,7.669632329,1.055847358,28.09518705,-204.4405,127.064
72885,chipp666,51.255,1.023,5.271290606,17.35206321,29.07638279,2.328358209,-136.8456,-30.1108
72886,chipp667,6.3495,1.365,1.346562721,0,5.52799433,43.20340184,-23.782,15.0061
72888,chipp669,542.997,1.072,3.55941193,2.70449008,1.380836358,38.17131586,-129.3912,112.9517
72890,chipp671,607.4577,1.196,3.504392158,2.425205903,1.32661089,38.30844518,-125.4436,113.5451
72892,chipp673,3.0438,1.22,0.118273211,0,0.680070964,5.233589592,-123.7809,208.1446
72893,chipp674,556.7175,1.468,3.554783171,2.637836964,1.382047448,38.08058845,-131.2251,114.8368
72894,chipp675,35.847,1.505,1.174993723,2.370072809,2.500627668,10.11549084,-308.9161,81.8556
72895,chipp676,7.8552,1.047,2.600824931,0,0.515582035,28.25389551,-164.9063,158.2057
72896,chipp682,14.0994,2.158,6.427933104,0,14.88573982,26.45857271,-54.928,-16.521
72898,chipp687,6.0426,1.483,1.385165326,11.02174561,0.342567769,20.24128686,-89.2093,150.1766
72899,chipp688,1.9791,1.549,3.183265121,0,0,26.23919964,-266.6112,148.8217
72900,chipp689,23.1912,1.027,2.604004967,8.425178516,0.85377212,26.45917417,-173.1668,141.3388
72388,chipp69,1.773,1.173,4.670050761,0,10.20304569,12.08121827,-129.4878,141.8211
72901,chipp690,5.6574,1.096,0.127266942,11.64492523,0,16.54470251,-111.9668,70.819
72902,chipp691,7.1568,1.131,1.408450704,0,4.464285714,51.861167,-33.6924,-24.1074
72903,chipp692,87.0966,1.757,3.169239672,5.414677496,10.7187881,5.94167855,-346.9388,114.3403
72904,chipp693,9.9828,1.15,0.982690227,0.369635774,0.576992427,36.22430581,-75.2276,147.0218
72905,chipp694,54.9477,1.071,5.285571553,16.57903789,28.36551848,2.985930257,-130.2694,1.3676
72906,chipp695,1914.4251,1.32,4.345508215,0.359637993,14.63975791,31.43207849,-64.1775,21.3651
72389,chipp70,132.624,1.176,4.949104235,0.449918567,12.91123779,26.66327362,-86.2815,34.1254
72909,chipp700,10.5876,1.07,0.875552533,0,27.43964638,19.41516491,-28.388,55.808
72910,chipp701,6.2064,1.385,2.436194896,4.364849188,1.725638051,20.63515081,-292.998,99.5562
72912,chipp703,36.1179,1.026,1.278313523,2.35229623,2.606463831,10.05207944,-308.6693,82.3677
72913,chipp704,1926.6525,1.358,4.326665032,0.373097899,14.56086139,31.55356246,-64.2362,21.1409
72914,chipp705,8.7372,1.051,1.287597857,0,4.655953852,40.69839308,-25.2868,14.3904
72915,chipp706,24.705,1.07,4.936247723,0,12.72495446,33.63934426,-37.4637,-9.8539
72917,chipp708,18.3303,1.075,0.250405067,0,2.83301419,47.9795748,-31.7024,-3.7283
72918,chipp709,9.9567,1.482,1.401066618,2.169393474,0.768326855,56.4223086,-32.7326,75.1808
72919,chipp710,10.2789,1.055,3.04701865,0,10.08668243,43.67393398,-9.447,1.3912
72920,chipp711,20.9106,1.766,3.516398382,0,7.42016011,37.44081949,-51.6235,3.8204
72923,chipp714,231.6564,1.837,5.724253679,0.80653934,27.22808435,22.18682497,-39.9521,19.3399
72925,chipp716,1956.6792,1.158,4.308795228,0.511478836,14.35903239,31.57213507,-66.683,22.0762
72926,chipp717,3.4452,1.084,4.440961338,19.82758621,4.414838036,31.26959248,-230.7482,102.9882
72927,chipp718,58.05,1.152,5.026356589,15.69612403,28.10387597,3.203100775,-125.4048,31.9567
72929,chipp720,7.5582,1.223,1.762324363,0.273874732,0.643010241,9.740414384,-227.2832,164.3583
72930,chipp721,35.8047,1.492,1.706759168,7.297086695,0.696277304,25.04084659,-172.3689,137.3785
72931,chipp722,2.6181,1.283,0,0,0.171880371,11.4816088,-201.4214,38.0584
72932,chipp723,715.6998,1.197,1.484994127,0.116822724,6.850539849,20.87970403,-180.3072,51.5389
72934,chipp725,1960.8651,1,4.308134201,0.548803689,14.34091004,31.56573596,-67.1418,22.0929
72935,chipp726,5.6016,1.083,1.719151671,10.8933162,0.867609254,41.70951157,-128.4613,128.8387
78125,chipp727,4.1013,1.345,2.91858679,0,7.10994075,8.009655475,-251.6877,454.8813
72936,chipp728,24.3504,1.371,4.974866943,21.60334122,0.077616795,31.26478415,-78.3637,112.6833
72938,chipp730,1.0764,1.004,0.919732441,0,21.98996656,54.84949833,1.1831,18.2693
72939,chipp731,19.5354,1.316,1.0043306,0,16.80641297,33.6036119,-32.2238,44.4631
72940,chipp732,38.6208,1.323,1.582307979,6.765007457,0.67114094,24.25195749,-174.4934,119.8128
72941,chipp733,719.9064,1.185,1.492944083,0.116140098,6.857391461,20.80357947,-181.1872,61.8247
72943,chipp735,187.2117,1,6.183267392,0.988880503,31.98069351,16.73164658,-42.0542,20.9418
72393,chipp74,28.5237,1.541,3.360363487,0,1.180071309,44.92790206,-76.2914,53.566
72945,chipp741,30.2175,1.099,1.962769918,0,3.109456441,25.70067014,-60.0274,25.7412
72948,chipp746,6.8328,1.622,0,0,0.684931507,22.81348788,-76.0523,77.0707
72949,chipp747,5.6619,1.192,2.495628676,0,0.715307582,28.89842632,-124.3074,237.2071
72951,chipp749,11.6406,1.553,0.417504252,0.494819855,0.525746096,9.641255605,-145.5246,285.4397
72394,chipp75,5.8437,1.213,2.833821038,0,0.046203604,28.43061759,-24.7811,68.9438
72952,chipp750,25.9263,1.567,2.961085847,0,11.27503732,38.58090048,-46.849,-26.5995
72953,chipp751,62.6877,1.279,0.521154868,0.170846913,0.468034399,13.33180193,-138.4386,193.3278
72954,chipp752,72.8532,1.079,5.141572367,2.186588921,31.85378268,23.2494935,-42.284,20.1486
72956,chipp759,3.1077,1.32,2.403706922,1.361135245,0.318563568,9.527946713,-74.6102,108.9
72395,chipp76,140.481,1.121,5.137420719,0.452943814,13.36216285,26.69229291,-84.0301,31.1651
72957,chipp760,4.2417,1.044,0.212179079,0,0.742626777,5.813706769,-223.8184,168.1134
72958,chipp761,3.1014,1.102,0.580383053,0,1.189785258,65.23505514,-96.1181,-49.7582
72960,chipp763,13.4226,1.267,1.206919673,0,0,40.05632292,-61.2226,38.8017
72961,chipp764,19.6236,1.199,2.710511833,0,12.75912677,41.35021097,-31.0083,5.9444
72962,chipp765,27.7218,1.011,1.519381858,0,0.12012207,34.17959873,-71.8685,34.384
72963,chipp766,5.6835,1.042,3.578780681,3.531274743,11.38558987,3.277909739,-149.2866,-34.7473
72964,chipp767,49.6899,1.672,0.55967108,0.09961783,0.46548695,14.33772256,-126.2812,155.7477
72966,chipp769,33.0867,1.494,0.696352311,0.054402524,0.443380573,15.6380056,-122.1326,103.0505
72396,chipp77,80.1657,1.104,5.521313978,0.6601327,13.25991041,24.8638757,-78.2873,43.4033
72967,chipp770,6.3189,1.25,1.95128899,0,0.868822105,15.69576983,-172.5241,41.3671
72969,chipp772,637.1883,2.228,3.536788105,2.312048103,1.542118711,37.44475534,-123.2183,109.6054
72970,chipp773,14.1327,1.461,1.732153092,0,0.235623766,28.53594854,-80.3371,36.3152
72971,chipp774,3.6657,1.061,2.185121532,0,1.694082986,15.54137,-140.6769,110.7572
72974,chipp777,6.0984,1.188,3.335301063,3.291027155,11.3931523,3.320543093,-148.2872,-3.9907
72975,chipp778,23.2677,1.682,2.827524852,0,11.9792674,38.78466716,-41.8117,-26.6513
72976,chipp781,46.7127,1.171,1.308209545,5.593125638,0.795715084,24.65560758,-163.8707,114.9434
72977,chipp783,9.6741,1.518,0.074425528,0,0.130244674,32.25416318,-97.3323,150.4468
72978,chipp785,11.7756,1.071,7.253133598,0,26.8878019,12.50382146,-58.4056,20.767
72979,chipp787,790.5645,1.218,1.445346964,0.123747019,6.411734906,20.01775946,-178.9934,70.211
72980,chipp790,9.7596,1.16,4.426410918,9.876429362,0,41.79269642,-60.3613,298.8632
72981,chipp791,9.2295,1.208,5.021940517,9.40029254,0.312042906,39.79522184,-156.4575,274.6458
72982,chipp794,1.9476,1.007,12.10720887,0,1.940850277,16.26617375,-60.7597,34.0515
72983,chipp795,5.7573,1.359,1.26621854,0,0.015632328,11.7555104,-58.5542,182.9112
72984,chipp796,3.7044,1.513,3.449951409,0,0,45.01943635,-99.4609,164.264
72985,chipp797,5.7177,1.146,1.558318904,0,1.904611994,31.48118999,-166.079,60.5152
78098,chipp798,12.9798,1.316,2.322840105,0.228817085,0.901400638,15.42781861,-147.4531,90.6534
72399,chipp80,8.6877,1.207,3.097482648,0,0.549052108,37.5530923,-60.0038,107.8929
72987,chipp800,10.9332,1.559,2.107342772,2.922291735,0.617385578,8.972670398,-136.3906,122.0064
72990,chipp805,11.3085,1.661,0.366096299,0.278551532,0.453641066,11.70712296,-55.9993,246.8698
72991,chipp806,7.1343,1.145,0.063075565,0,0.30276271,36.86135991,-105.5858,149.0407
72400,chipp81,75.0195,1.87,5.638533981,0.705416592,12.95663128,24.33567273,-77.0498,48.531
72995,chipp812,79.9803,1.024,6.984594957,0.130532144,34.38059122,12.72125761,-26.0589,19.8655
72996,chipp813,5.3496,1.12,1.514131898,0,0.420592194,23.50269179,-66.9537,84.0593
72997,chipp814,35.1675,1.358,1.732565579,0,0.174024312,36.19449776,-82.5998,58.6847
72998,chipp815,29.9538,1.479,0.636980951,0.222342407,3.223964906,47.13358572,-38.0786,10.0173
72999,chipp816,39.9555,1.212,3.673837144,0,8.937943462,36.69332132,-47.1677,-6.0961
73000,chipp817,3.0042,1.152,0.92869982,0,17.37567406,37.86698622,-106.1228,35.3516
73001,chipp818,1.1061,1.101,3.09194467,0,0,20.58584215,-300.0684,130.0123
73002,chipp819,1.8315,1.053,5.995085995,0,2.604422604,7.174447174,-163.5479,133.3595
73003,chipp821,57.5676,1.208,6.700644112,0.154774561,34.10981177,14.2001751,-29.8947,20.518
73004,chipp822,6.903,1.059,7.314211213,13.16818774,4.119947849,43.07692308,6.5798,190.3953
73005,chipp823,11.4678,1.33,0.36101083,0,1.616700675,19.08648564,-49.3448,93.776
73006,chipp824,3.87,1.121,7.046511628,11.3255814,0.488372093,46.76744186,39.2612,245.6711
73008,chipp828,9.0036,1.116,2.588964414,0.469812075,11.53538585,44.33226709,-94.5538,12.2372
72402,chipp83,4.9806,1.406,3.686302855,0,0.09035056,50.12649078,-52.2747,0.7864
73012,chipp835,67.5333,1.064,1.517917827,0.254541093,1.520583179,41.1516985,-62.6715,31.4555
73013,chipp836,2.6298,1.099,0,0,0.616016427,24.33264887,-139.089,165.7241
73014,chipp837,4.0032,1.127,6.654676259,11.15107914,0,45.68345324,37.2489,424.2472
73015,chipp838,25.2027,1.227,5.028032711,8.981180588,0.114273471,41.99192944,-124.7311,216.6831
73016,chipp840,50.8023,1.234,2.120573281,0,13.93342427,34.78129927,-51.678,21.387
73017,chipp841,1974.8529,1.024,4.347073141,0.635378969,14.2983966,31.51515234,-69.7301,22.1186
73018,chipp842,4.0194,1.107,4.34393193,1.18674429,0.201522615,33.67666816,-201.7244,-3.3556
73019,chipp843,4.2534,1.131,5.73423614,0.084638172,3.766398646,22.30215827,-185.3314,20.2518
73021,chipp845,40.1454,1.136,1.600681523,0,5.790700803,22.04636148,-66.8199,48.6902
73022,chipp849,0.6579,1.091,55.67715458,6.703146375,0.683994528,14.6374829,-112.9617,259.1905
72404,chipp85,205.8525,1.268,4.633511859,0.338834845,11.32451634,29.40037163,-86.1243,30.6989
73023,chipp850,27.6255,1.331,2.616061248,14.16191562,0,31.34712494,-79.6126,105.8554
73024,chipp851,122.418,1.122,5.05881488,10.71533598,4.694897809,33.84281723,-140.7314,138.6171
73025,chipp852,90.4122,1.175,4.505365426,15.69710725,18.35692528,5.512751598,-94.2111,30.5909
73027,chipp855,3.0294,1.003,0.326797386,0,2.10932858,23.58882947,-154.5027,171.3104
73028,chipp856,528.7131,1.435,2.4485113,0.720220475,6.850180183,41.30058438,-54.3603,18.2967
73029,chipp857,49.6971,1.022,3.819337547,1.437910864,31.74994114,8.495264311,-83.7159,58.9922
73031,chipp859,24.138,1.143,1.174496644,3.135719612,1.700223714,26.31618195,-65.5003,133.7887
72405,chipp86,4.3983,1.151,2.04624514,0,2.33271946,30.85737671,-45.1821,40.3165
73032,chipp861,60.3495,1.35,1.094623816,4.329281933,0.829170084,26.2381627,-159.5911,117.0216
73033,chipp862,5.2461,1.48,1.938582947,0,8.663578658,19.24858466,-135.287,47.3468
73034,chipp863,735.0282,1.178,3.32926002,2.06269637,2.017391986,34.76756402,-118.8536,97.0062
73035,chipp864,7.5546,1.219,2.442220634,0,4.372170598,6.480819633,-118.318,171.1726
73036,chipp865,15.0561,1.054,0.99228884,0,0.292904537,29.92408393,-110.3148,142.0686
73038,chipp869,8.7417,1.052,2.254710182,0,4.077010193,6.197879131,-129.1252,167.7973
73040,chipp871,28.0593,1.456,1.231677198,2.697501363,1.738461045,26.08333066,-79.3974,162.2963
73041,chipp872,44.5239,1.249,3.515190718,0,9.24784217,37.33702573,-52.3648,-0.8946
73042,chipp873,7.4484,1.37,3.66118898,0,1.256645723,46.32672789,-27.0952,23.6458
73043,chipp874,517.8672,1.544,2.458950866,0.702110502,6.964101994,41.26723994,-53.8564,18.5826
73044,chipp875,447.7293,1.48,2.580219789,0.746969207,7.806190035,41.30200994,-52.5763,17.2771
73045,chipp876,3.7998,1.156,8.834675509,0,22.88015159,12.52960682,18.3018,63.7378
73046,chipp877,14.0076,1.296,4.613209972,8.641737343,0.848111025,48.47083012,-26.7148,54.6008
73047,chipp878,4.2255,1.121,11.41640043,14.48349308,0,29.8828541,-146.1512,104.8382
73048,chipp879,52.2621,1.61,3.530282939,0,8.131705385,38.73150907,-48.4223,1.6967
72407,chipp88,2.3688,1.47,3.609422492,0,0.873860182,24.77203647,-41.076,80.2199
73050,chipp882,255.735,1.375,2.263945099,0.09677987,10.64402604,38.87348232,-56.9728,24.468
73051,chipp884,52.5438,1.087,4.468843137,1.360008222,30.21479223,9.641670378,-79.8643,59.6344
73052,chipp885,22.3884,1.042,1.242161119,0.076378839,0.281395723,25.71554912,-120.8178,121.0546
